id,tipo,situacao,data,hora,bairro,endereco,numero,complemento,natureza,descricao,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,latitude,longitude
7835,SEM VÍTIMA,CANCELADA,2016-08-18,17:45:00,BOA VIAGEM,RUA RIBEIRO DE BRITO,,EM FRENTE DO POSTO DE GASOLINA BR NO SEMAFORO 496,COLISÃO,TAXI E AUTO,2,,,,,,,,,0,-8.1230486,-34.903348
7836,SEM VÍTIMA,FINALIZADA,2016-08-18,17:59:00,CAXANGÁ,AV CAXANGA,,APOS O GOLF CLUBE CAXANGA SENT. CAMARIBE,ENGAVETAMENTO,TRES AUTO,3,,,,,,,,,0,-8.0369093,-34.945404
7837,SEM VÍTIMA,FINALIZADA,2016-08-18,18:12:00,PAISSANDU,AV GOVERNADOR AGAMENON MAGALHAES,,EM FRENTE AO HOSPITAL PORTUGUES SENTIDO BOA VIAGEM,COLISÃO,COLISAO ENTRE AUTO CAMINHAO,1,,,,,,1,,,0,-8.0630605,-34.8977617
7838,SEM VÍTIMA,FINALIZADA,2016-08-18,18:43:00,SÃO JOSÉ,RUA IMPERIAL,,CUZAMENTO COM RUA TRV DO RAPOSO,COLISÃO,COLISAO ENTRE AUTO CAMINHAO,1,,,,,,1,,,0,-8.0752462,-34.8922327
7839,SEM VÍTIMA,CANCELADA,2016-08-18,19:02:00,SÃO JOSÉ,RUA IMPERIAL,,EM FRENTE AO HOTEL LUA DE MEL ANTES DA PONTE SENTIDO AFOGADOS,COLISÃO,COLISAO ENTRE AUTO CAMINHAO,1,,,,,,1,,,0,-8.0752462,-34.8922327
7840,SEM VÍTIMA,FINALIZADA,2016-08-18,19:08:00,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,,CRUZAMENTO COM BRUNO VELOSO,COLISÃO,COLISAO ENTRE DOIS AUTOS,2,,,,,,,,,0,-8.1111171,-34.8927465
7841,SEM VÍTIMA,FINALIZADA,2016-08-18,19:30:00,SÃO JOSÉ,RUA IMPERIAL,,APOS O VIA DUTO SENTIDO AFOGADOS,COLISÃO,COLISAO ENTRE AUTO CAMINHAO,1,,,,,,,,,0,-8.0752462,-34.8922327
7842,SEM VÍTIMA,FINALIZADA,2016-08-18,20:11:00,CASA AMARELA,RUA PADRE OLIVEIRA,786,ENFR ACADEMIA CIA DO CORPO,COLISÃO,AUTO E MICRO ONIBUS,1,,,,,1,,,,0,-8.019027,-34.9091484
7843,COM VÍTIMA,FINALIZADA,2016-08-18,21:18:00,VÁRZEA,RUA MARECHAL MANOEL LUIS OSORIO,,PROX AO COLEGIO PONTUAL CRUZAMENTO COM PRF ANTONIO COELHO,COLISÃO,AUTO E MOTO,1,1,,,,,,,,1,-8.0413433,-34.9451131
7844,SEM VÍTIMA,CANCELADA,2016-08-18,22:57:00,PAISSANDU,AV FREI MATIAS TEVES,280,PROX AO HOSPITAL ESPERANÇA,COLISÃO,ONIBUS GLOBO E AUTO,1,,,,,1,,,,0,-8.0639944,-34.8957096
7845,SEM VÍTIMA,FINALIZADA,2016-08-18,23:25:00,AREIAS,RUA ERNESTO NAZARETH,,PROX AO BODE DOS IRMAOS E CONJUNTO INES ANDREASA INOCOP ENF ACADEMIA DA CIDADE,COLISÃO,DOIS AUTO,2,,,,,,,,,0,-8.095264,-34.9252547
7846,SEM VÍTIMA,FINALIZADA,2016-08-19,01:16:00,BOA VISTA,RUA BARAO DE SAO BORJA,,EM FRENTE AO HOTEL BOA VISTA // CRUZAMENTO COM A AV JOSÉ DE ALENCAR,COLISÃO,COLISÃO ENTRE TÁXI E AUTO SEM VÍTIMAS,2,,,,,,,,,0,-8.060601,-34.8897105
7847,SEM VÍTIMA,FINALIZADA,2016-08-19,08:17:00,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,2657,EM FRENTE DA IMBIRIBEIRA DIESEL,COLISÃO,COL.S/V SET.AEROPORTO,2,,,,,,,,,0,-8.107812,-34.911184
7848,SEM VÍTIMA,FINALIZADA,2016-08-19,07:48:00,SÃO JOSÉ,C SANTA RITA,,SEMAFORO 473 EM FRENTE A AGEMAR,COLISÃO,S/VVIATURA DA MARINHA,1,,,,,,,1,,0,-8.0700415,-34.8770185
7849,COM VÍTIMA,FINALIZADA,2016-08-19,08:11:00,IPSEP,AV RECIFE,,SENTIDO CID/SUBURBIO ANTES DO POSTO SHELL,ATROPELAMENTO,HONDA TITAN PEN5724 ATROPELAMENTO,,1,,,1,,,,,1,-8.1116174,-34.9264765
7850,SEM VÍTIMA,CANCELADA,2016-08-19,08:14:00,PAISSANDU,RUA PAISSANDU,58,E/F A FUNDAÇÃO FACHESF,COLISÃO,SEM VÍTIMAS,2,,,,,,,,,0,-8.0595171,-34.8946361
7851,COM VÍTIMA,FINALIZADA,2016-08-19,08:35:00,MADALENA,RUA BENFICA,,AO LADO  DO  COLEGIO  GGE,COLISÃO,COLISÃO COM 1 VITIMA A ESPERA  DO SAMU,1,1,,,,,,,,1,-8.058062,-34.9051858
7852,SEM VÍTIMA,FINALIZADA,2016-08-19,08:42:00,NOVA DESCOBERTA,AV VEREADOR OTACILIO AZEVEDO,,EM FRENTE A DELEGACIA DA MACAXEIRA,COLISÃO,S/V.,1,,,,,,1,,,0,-7.9988628,-34.9240113
7853,SEM VÍTIMA,FINALIZADA,2016-08-19,08:48:00,CIDADE UNIVERSITÁRIA,AV PROFESSOR LUIZ FREIRE,700,E/F AO ITEP,COLISÃO,SEM VÍTIMAS,2,,,,,,,,,0,-8.0574818,-34.9529943
7854,COM VÍTIMA,FINALIZADA,2016-08-19,08:51:00,CAXANGÁ,AV CAXANGA,,EM FRENTE A INTEGRAÇÃO DA CAXANGA SENT/SUB/CIDADE,COLISÃO,COM VITIMA MOTORISTA DO AUTO GESTANTE.,1,1,,,,,,,,1,-8.0369093,-34.945404
7855,SEM VÍTIMA,FINALIZADA,2016-08-19,09:16:00,CASA FORTE,RUA LEONARDO BEZERRA CAVALCANTE,684,PROX  AO HIPER  BOM PREÇO EM FRENTE AO SALÃO MUNDO  DO CABELO,COLISÃO,COLISÃO  SEM VITIMAS,2,,,,,,,,,0,-8.0373492,-34.9125269
7856,SEM VÍTIMA,FINALIZADA,2016-08-19,09:00:00,BOA VIAGEM,RUA VISCONDE DE JEQUITINHONHA,,APOS A LOCALIZA  EM FRENTE A OFICINA  PURO  AR,COLISÃO,COLISÃO  SEM  VITIMAS,2,,,,,,,,,0,-8.1384247,-34.9043899
7857,SEM VÍTIMA,CANCELADA,2016-08-19,09:57:00,PINA,AV REPUBLICA DO LIBANO,243,SENT/RIO MAR,COLISÃO,S/V,2,,,,,,,,,0,-8.0874348,-34.8911813
7858,SEM VÍTIMA,FINALIZADA,2016-08-19,11:41:00,ESPINHEIRO,RUA CONS PORTELA,,SEMAFORO 011 CRUZ COM A RUA QUARENTA E OITO,COLISÃO,S/VT,1,,,,,1,,,,0,-8.0418241,-34.894113
7859,COM VÍTIMA,FINALIZADA,2016-08-19,12:15:00,BOA VIAGEM,AV CONSELHEIRO AGUIAR,,SEMAFORO 005 E/F A MC DONALDS CRUZ AV ARTHUR MUNIZ,ATROPELAMENTO,ATROPELAMENTO/IDOSO,1,,,,1,,,,,1,-8.1109937,-34.8914817
7860,SEM VÍTIMA,FINALIZADA,2016-08-19,12:31:00,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,,EM FRENTE AO MINISTERIO PUBLICO / SENT OLINDA,COLISÃO,DOIS AUTOS,2,,,,,,,,,0,-8.0451621,-34.8892415
7861,SEM VÍTIMA,FINALIZADA,2016-08-19,12:32:00,SAN MARTIN,RUA CORONEL MIZAEL DE MENDONCA,1404,PROXÍMO A ESCOLA MUNICIPAL HUGO GERDAL,COLISÃO,COLISÃO SEM VÍTIMA,1,1,,,,,,,,0,-8.0698586,-34.9367431
7862,COM VÍTIMA,FINALIZADA,2016-08-19,13:33:00,CABANGA,AV SUL,,PROXIMO A ENTRADA DO CABANGA,ATROPELAMENTO,ATROPELAMENTO NA PISTA EXCLUSIVA,1,,,,1,,,,,1,-8.0768693,-34.8949696
7863,SEM VÍTIMA,FINALIZADA,2016-08-19,13:46:00,SANTO AMARO,RUA MORAES DE INHAMA,578,VILA NAVAL E/F DA VICE GOVERNADORIA AO LADO DA PRAÇA,CHOQUE,VEICULO CHOCOU COM O MURO DA VILA NAVAL,1,,,,,,,,,0,-8.0436812,-34.8733582
7864,SEM VÍTIMA,FINALIZADA,2016-08-19,14:50:00,CABANGA,RUA CAPITAO TEMUDO,,EM BAIXO DO VD ESTELITA S/T BOA VIAGEM (ALÇA DE RETORNO),COLISÃO,01 ONIBUS 01 AUTO,1,,,,,1,,,,0,-8.0781344,-34.8925566
7865,SEM VÍTIMA,FINALIZADA,2016-08-19,14:52:00,BOA VISTA,RUA JOAQUIM FELIPE,,E/F DA FACULDADE IBGM,COLISÃO,COLISAO DE CAMINHAO E AUTO S/V,2,,,,,,,,,0,-8.0529069,-34.891126
7866,SEM VÍTIMA,FINALIZADA,2016-08-19,15:23:00,TORRE,RUA DOM MANOEL DA COSTA,233,PROXÍMO A NINA CABELELEIRO,COLISÃO,COLISÃO SEM VÍTIMA,2,,1,,,,,,,0,-8.0477802,-34.9112467
7867,SEM VÍTIMA,FINALIZADA,2016-08-19,16:26:00,BOA VISTA,AV CONDE DA BOA VISTA,,E/F DO BRADESCO S/T DERBY,COLISÃO,COLISAO DE ONIBUS E AUTO S/V,,,,,,,,,,0,-8.058511,-34.8883829
7868,COM VÍTIMA,FINALIZADA,2016-08-19,16:34:00,SAN MARTIN,RUA VINTE E UM DE ABRIL,,COM A PEDRO MELO PROX DA PANIFICADORA PARIS S/T CEASA,COLISÃO,COLISAO DE MOTO E AUTO COM  DUAS VITIMAS,1,1,,,,,,,,2,-8.0704381,-34.9302961
7869,SEM VÍTIMA,EM ATENDIMENTO,2016-08-19,17:49:00,IBURA,RUA ALTO ERVAL NOVO,88,EM FRENTE A IGRJA PENTECOSTAL,COLISÃO,ONIBUS AUTO,1,,,,,1,,,,0,-8.138205,-34.9523049
7870,SEM VÍTIMA,FINALIZADA,2016-08-19,18:12:00,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,,EM FRENTE DO MINISTERIO DO TRABALHO NO SEMAFORO 108,COLISÃO,DOIS AUTO,2,,,,,,,,,0,-8.056982,-34.8977316
7871,COM VÍTIMA,CANCELADA,2016-08-19,19:48:00,CAMPO GRANDE,RUA ODORICO MENDES,,UMA RUA APOS O CLUBE DAS PAZ SENT. CIDADE SUBURBIO,COLISÃO,AUTO E MOTO,1,1,,,,,,,,1,-8.0355037,-34.8804798
7872,SEM VÍTIMA,FINALIZADA,2016-08-19,20:10:00,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,EM FRENTE AO SUPER MERCADO ASSAI SENTIDO AEROPORTO,COLISÃO,COLISAO ENTRE DOIS AUTOS E UM CAMINHAO S/V,2,,,,,,1,,,0,-8.1134632,-34.912731
7873,COM VÍTIMA,FINALIZADA,2016-08-19,20:45:00,IPSEP,AV RECIFE,,EM FRENTE AO POSTO SHELL,COLISÃO,COLISAO ENTRE AUTO E MOTO,1,1,,,,,,,,2,-8.1116174,-34.9264765
7874,SEM VÍTIMA,CANCELADA,2016-08-19,22:06:00,BOA VISTA,RUA MONTE CASTELO,,PROX. DO POSTO TOTAL SENT. AGAMENOM DO LADO ESQUERDO EM FRENTE DO PREDIO DA PROCURADORIA,COLISÃO,DOIS AUTO,2,,,,,,,,,0,-8.0500149,-34.891693
7875,SEM VÍTIMA,FINALIZADA,2016-08-20,04:20:00,AFLITOS,RUA AMELIA,,CRUZAMENTO COM A AV CONSELHEIRO ROSO E SILVA,COLISÃO,COLISÃO ENTRE TRES AUTOS,3,,,,,,,,,0,-8.0449615,-34.8993032
7876,SEM VÍTIMA,CANCELADA,2016-08-20,04:35:00,HIPÓDROMO,RUA DONA ELVIRA,,COLÉGIO NÓBREGA,COLISÃO,COLISÃO ENTRE DOIS AUTOS,2,,,,,,,,,0,-8.0341946,-34.8895146
7877,COM VÍTIMA,FINALIZADA,2016-08-20,05:32:00,IPSEP,RUA JEAN EMILE FAVRE,,EM FRENTE A DELEGACIA DO IPSEP,COLISÃO,COLISÃO ENTRE MOTO E ÔNIBUS COM VÍTIMA,,1,,,,1,,,,1,-8.1100458,-34.9184211
7878,SEM VÍTIMA,FINALIZADA,2016-08-20,06:14:00,CASA AMARELA,RUA CORREGO DO OURO,352,EM FRENTE A PADARIA PAN DALETI,CHOQUE,VEÍCULO ADENTROU NA PADARIA SEM VÍTIMA,1,,,,,,,,,0,-8.016143,-34.916542
7879,SEM VÍTIMA,FINALIZADA,2016-08-20,06:36:00,PINA,AV ANTONIO DE GOES,,EM FRENTE DO POSTO POLICIAL PROX. DO CAPUCINO,CHOQUE,VEICULO CHOCOU-SE COM POSTE,1,,,,,,,,,0,-8.0856313,-34.8865511
7880,SEM VÍTIMA,FINALIZADA,2016-08-20,08:28:00,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,SEMAFORO 570 EM FRENTE AO AEROPORTOSENT/PRAZERES,COLISÃO,COLISÃO SEM VITIMACRIANÇA NO VEICULO,1,,,,,,1,,,0,-8.1134632,-34.912731
7881,COM VÍTIMA,FINALIZADA,2016-08-20,09:49:00,BONGI,RUA ISAAC MARKMAN,421,EM FRENTE DO ESCRITORIO DA CELPE E TERMINAL DE ONIBUS DO BONGI,COLISÃO,MOTO E CAMINHÃO,1,,,,,,1,,,1,-8.06466,-34.9205285
7882,SEM VÍTIMA,CANCELADA,2016-08-20,10:34:00,BOA VIAGEM,AV CONSELHEIRO AGUIAR,4599,EM FRENTE A FARMACIA PAGUE MENOS,COLISÃO,COLISÃO SEM VÍTIMA,2,,,,,,,,,0,-8.1275567,-34.899872
7883,SEM VÍTIMA,CANCELADA,2016-08-20,10:48:00,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,EM FRENTE  AO ARMAZEM  CORAL   EM BAIXO  DO SEMAFORO  286,COLISÃO,COLISÃO SEM VITIMAS,1,1,,,,,,,,0,-8.1134632,-34.912731
7884,SEM VÍTIMA,FINALIZADA,2016-08-20,11:00:00,SAN MARTIN,AV CONSUL VILARES FRAGOSO,,AO LADO DA CAVALARIA,COLISÃO,COLISÃO SEM VÍTIMA,2,,,,,,,,,0,-8.0669078,-34.9239988
7885,SEM VÍTIMA,FINALIZADA,2016-08-20,11:06:00,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,,CRUZAMENTO COM A RUA ODORICO MENDES SENTIDO OLINDA,COLISÃO,COLISÃO ENTRE MOTO E AUTO SEM VÍTIMA,1,1,,,,,,,,0,-8.0451621,-34.8892415
7886,SEM VÍTIMA,CANCELADA,2016-08-20,11:08:00,CAMPO GRANDE,RUA VOLUNTARIOS DA PATRIA,680,EM FRENTE A PADARIA PAN DELICIA E BAR DO ZE,COLISÃO,ONIBUS E AUTO,1,,,,,1,,,,0,-8.0260503,-34.8838871
7887,SEM VÍTIMA,FINALIZADA,2016-08-20,11:24:00,SÃO JOSÉ,C SANTA RITA,,EM FRENTE AS TORRES GEMEAS,COLISÃO,S/VIT,1,1,,,,,,,,0,-8.0700415,-34.8770185
7888,COM VÍTIMA,FINALIZADA,2016-08-20,11:40:00,BOA VIAGEM,AV BOA VIAGEM,3610,EM FRENTE AO EDIFICIO  PORTO  CANOA,COLISÃO,COLISÃO  COM 1 VITIMA  A  ESPERA DO  SAMU,1,1,,,,,,,,1,-8.1209728,-34.8956823
7889,SEM VÍTIMA,FINALIZADA,2016-08-20,11:43:00,IPSEP,AV RECIFE,3141,EM FRENTE A PADARIA VILA DO PÃO E OFICINA FELIPE SERVIÇOS,COLISÃO,DOIS AUTO,2,,,,,,,,,0,-8.1149772,-34.9246732
7890,SEM VÍTIMA,FINALIZADA,2016-08-20,12:07:00,CAXANGÁ,AV JOAQUIM RIBEIRO,,ENFR A FERRO AÇO SENTIDO CIDADE,COLISÃO,AUTO E MOTO,1,1,,,,,,,,0,-8.0240744,-34.9624246
7891,COM VÍTIMA,CANCELADA,2016-08-20,12:20:00,VASCO DA GAMA,RUA VASCO DA GAMA,,ENFR AO VAREJAO DOIS IRMAOS,ATROPELAMENTO,MOTO E PEDESTRE,,1,,,1,,,,,1,-8.0123513,-34.9201011
7892,COM VÍTIMA,FINALIZADA,2016-08-20,13:00:00,DOIS UNIDOS,AV HILDEBRANDO DE VASCONCELOS,540,PROX DA PADARIA DOIS UNIDOS,COLISÃO,COLISAO DE ONIBUS E MOTO COM UMA VITIMA,,1,,,,1,,,,1,-8.0012728,-34.9025682
7893,SEM VÍTIMA,CANCELADA,2016-08-20,13:11:00,DOIS UNIDOS,RUA ALTO DO MARACANA,271,APOS A ESCOLA ALLTO DO MARACANA E MERCEARIA DO GILSON,COLISÃO,MOTO E AUTO,1,1,,,,,,,,0,-8.0039519,-34.9050038
7894,COM VÍTIMA,FINALIZADA,2016-08-20,13:47:00,AFOGADOS,EST DOS REMEDIOS,,E/F BAR CABOCLINO DENTRO DO POSTO MEGA,COLISÃO,COLISAO DE MOTO E DOIS AUTOS COM UMA VITIMA,2,1,,,,,,,,1,-8.0719351,-34.9079648
7895,COM VÍTIMA,FINALIZADA,2016-08-20,16:58:00,ÁGUA FRIA,AV ANIBAL BENEVOLO,,PROX AOCLUB BELA VISTA,COLISÃO,DUAS MOTO,,2,,,,,,,,2,-8.0100064,-34.8985688
7896,SEM VÍTIMA,CANCELADA,2016-08-20,17:02:00,IBURA,AV ENGENHO MURIBARA,131,UR3 E/F DA RADIO E DA IGREJA EL SHANDAY,COLISÃO,COLISAO DE ONIBUS E AUTO S/V,1,,,,,1,,,,0,-8.1117164,-34.950081
7897,SEM VÍTIMA,FINALIZADA,2016-08-20,20:08:00,CAXANGÁ,AV CAXANGA,,ENFR A UPA DA CAXANGA SENTIDO CIDADE,COLISÃO,AUTO E ONIBUS METROPOLITANA,1,,,,,1,,,,0,-8.0369093,-34.945404
7898,SEM VÍTIMA,CANCELADA,2016-08-20,20:32:00,BOA VISTA,AV MANOEL BORBA,488,PREVIDENCIA DE SAUDE DA PREFEITURA,CHOQUE,VEICULO QUEBROU A CORRENTE DO ESTACIONAMENTO DA LIBERAÇAO DE SAUDE DA PREFEITURA,1,,,,,,,,,0,-8.0594271,-34.8897878
7899,SEM VÍTIMA,FINALIZADA,2016-08-20,21:17:00,BOA VIAGEM,RUA CAPITAO ZUZINHA,,PROX. A PIZZARIA DOMINO'S SEMAFORO 433,COLISÃO,COLISAO ENTRE AUTO E ONIBUS DA CRT S/V,1,,,,,1,,,,0,-8.1343796,-34.9055821
7900,COM VÍTIMA,CANCELADA,2016-08-20,22:20:00,PARNAMIRIM,RUA JOAO TUDE DE MELO,21,EM BAIXO DO VIA DUTO QUE DA ACESSO AO CARREFOUR DA TORRE PROX. AO SHOPPING PLAZA,ATROPELAMENTO,AUTO E PEDESTRE,1,,,,1,,,,,1,-8.0374857,-34.9106706
7901,SEM VÍTIMA,FINALIZADA,2016-08-20,22:29:00,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,,SEMAFORO 380 ESQUINA COM O EXTRA SUPER MERCADO,COLISÃO,COLISAO ENTRE DOIS AUTOS,,,,,,,,,,0,-8.1111171,-34.8927465
7902,COM VÍTIMA,FINALIZADA,2016-08-21,01:49:00,AFOGADOS,RUA SAO MIGUEL,,PROX AOS CORREIOS EM FRENTE A IGREJA DA FE DO BRASIL,COLISÃO,COLISÃO ENTRE DOIS ONIBUS,,,,,,2,,,,2,-8.0807445,-34.9158613
7903,SEM VÍTIMA,FINALIZADA,2016-08-21,05:49:00,SÃO JOSÉ,RUA DR JOSE MARIANO,,CRUZ  COM A PONTE  VELHA,COLISÃO,COLISÃO  SEM VITIMAS,1,1,,,,,,,,0,-8.0651842,-34.8861063
7904,SEM VÍTIMA,CANCELADA,2016-08-21,06:12:00,BOA VIAGEM,AV ANTONIO DE GOES,,EM FRENTE AO DENIT,COLISÃO,COLISÃO SEM VÍTIMA,1,1,,,,,,,,0,-8.0851678,-34.8868333
7905,SEM VÍTIMA,FINALIZADA,2016-08-21,06:48:00,IBURA,AV ENGENHO MURIBARA,550,EM FRENTE A ESCOLA  POLI   VALENTE,CHOQUE,CONDUTOR  COLIDIU  CONTRA  MURO  DA ESCOLA,1,,,,,,,,,0,-8.1149355,-34.9495881
7906,SEM VÍTIMA,FINALIZADA,2016-08-21,08:42:00,MUSTARDINHA,RUA VINTE E UM DE ABRIL,,CRUZ  COM A  MANOEL  GONÇALVES  DA LUZ  EM FRENTE A EMPRESA  CONSTRUARTE,COLISÃO,COLISÃO  SEM VITIMAS,2,,,,,,,,,0,-8.0745846,-34.9214851
7907,SEM VÍTIMA,FINALIZADA,2016-08-21,11:02:00,DOIS IRMÃOS,RUA MANUEL DE MEDEIROS,44,EM FRENTE AO BAR DA CURVA,COLISÃO,COLISÃO SEM VÍTIMA,2,,,,,,,,,0,-8.0164308,-34.9509132
7908,SEM VÍTIMA,FINALIZADA,2016-08-21,11:44:00,BOA VIAGEM,AV REPUBLICA ARABE UNIDA,,DE ESQUINA COM A CELPE NA ENTRADA DO TUNEL  DO PINA,COLISÃO,COLISÃO SEM  VITIMAS,1,1,,,,,,,,0,-8.0862909,-34.8918682
7909,SEM VÍTIMA,FINALIZADA,2016-08-21,12:43:00,CABANGA,AV SATURNINO DE BRITO,146,E/F A SECURITY SEGURANÇA EM BAIXO DO VD VIA MAGUE,CHOQUE,CHOQUE CONTRA MURO,1,,,,,,,,,0,-8.0770922,-34.8937191
7910,SEM VÍTIMA,FINALIZADA,2016-08-21,12:45:00,CASA AMARELA,RUA PADRE LEMOS,,RUA DO MERCADO DE CASA AMARELA / SENT SUB/ SEMAFORO 602,COLISÃO,MOTO E AUTO,2,,,,,,,,,0,-8.0231734,-34.9186584
7911,SEM VÍTIMA,FINALIZADA,2016-08-21,13:42:00,FUNDÃO,RUA CORONEL URBANO RIBEIRO DE SENA,,DESCIDA DA BOMBINHA SENTIDO BARRIGURDA,COLISÃO,MOTO E AUTO,1,1,,,,,,,,0,-8.0168336,-34.8879384
7912,COM VÍTIMA,FINALIZADA,2016-08-21,15:49:00,IBURA,RUA VALE DO ITAJAI,,EM FRENTE A UPA,COLISÃO,MOTO E ONIBUS,,1,,,,1,,,,1,-8.1306017,-34.9497493
7913,SEM VÍTIMA,FINALIZADA,2016-08-21,16:45:00,IPSEP,RUA JEAN EMILE FAVRE,,CRUZ COM RUA RAPOSO PINTO, E/F A ACADEMIA YES S/T A AV RECIFE,COLISÃO,2 AUTOS,2,,,,,,,,,-8.1100458,-34.9184211
7914,SEM VÍTIMA,FINALIZADA,2016-08-21,17:47:00,JORDÃO,AV MARIA IRENE,151,EM FRENTE DO EDIFICIO JAIME RAMALHO PROX. DA IGREJA APOSTOLICA E POSTO DE SAUDE,COLISÃO,MOTO E AUTO,1,1,,,,,,,,0,-8.140307,-34.9229528
7915,COM VÍTIMA,FINALIZADA,2016-08-21,19:12:00,ÁGUA FRIA,RUA DO MACHADO,,CRUZAMENTO COM MANOEL SILVA,COLISÃO,AUTO E MOTO,1,1,,,,,,,,1,-8.0199284,-34.8885902
7916,SEM VÍTIMA,FINALIZADA,2016-08-21,20:39:00,BOA VIAGEM,RUA JOAO CARDOSO AIRES,,PROX AO RESTAURANTE GULA GULA CRUZAMENTO A RUA VALDEMAR NEVES,COLISÃO,TAXI E AUTO,2,,,,,,,,,0,-8.1416581,-34.9099297
7917,SEM VÍTIMA,FINALIZADA,2016-08-21,21:12:00,BOA VIAGEM,AV DES JOSE NEVES,,DE ESQUINA DO CRZAMENTO DA  FERREIRA PINTO,COLISÃO,DOIS AUTO,2,,,,,,,,,0,-8.1273812,-34.9098863
7918,COM VÍTIMA,FINALIZADA,2016-08-21,21:29:00,SAN MARTIN,AV GENERAL SAN MARTIN,,CRUZAMENTO COM COMES TABORDA,COLISÃO,AUTO E MOTO,1,1,,,,,,,,1,-8.0683615,-34.9280654
7919,COM VÍTIMA,FINALIZADA,2016-08-21,23:34:00,DOIS UNIDOS,AV HILDEBRANDO DE VASCONCELOS,,PROX DO TERMINAL DE ONIBUS DE DOIS UNIDOS,COLISÃO,COLISÃO ENTRE MOTO E AUTO,1,1,,,,,,,,2,-7.9960761,-34.9092484
7920,SEM VÍTIMA,FINALIZADA,2016-08-22,03:27:00,CURADO,BR 101 (DENTRO DA CEASA),,DENTRO DO CEASA,COLISÃO,COLISÃO ENTR AUTO E CAMINHÃO,1,,,,,,1,,,0,-8.0713528,-34.9423764
7921,COM VÍTIMA,FINALIZADA,2016-08-22,03:36:00,JOANA BEZERRA,AV CENTRAL,,EM FRENTE A ESTAÇÃO DE JOANA BEZERRA,COLISÃO,AUTO E MOTO,1,1,,,,,,,,1,-8.0738056,-34.8984773
7922,SEM VÍTIMA,FINALIZADA,2016-08-22,06:56:00,BOA VIAGEM,RUA BARAO DE SOUZA LEAO,1000,EM FRENTE A LAVANDERIA NAPOLITANA,COLISÃO,S/V,2,,,,,,,,,0,-8.132279,-34.9088686
7923,COM VÍTIMA,FINALIZADA,2016-08-22,07:27:00,SÃO JOSÉ,AV DANTAS BARRETO,,ESQUINA COM A SIQUEIRA CAMPOSEM FRENTE AO EDF JK,ATROPELAMENTO,ATROPELAMENTOM COM UMA VITIMA,1,,,,1,,,,,1,-8.0679827,-34.8806364
7924,SEM VÍTIMA,FINALIZADA,2016-08-22,07:39:00,GRAÇAS,RUA ALBERTO PAIVA,1105,E/F A AUTOPAVE SENTIDO AV BEIRA RIO,COLISÃO,SEM VÍTIMAS.,2,,,,,,,,,0,-8.0452622,-34.90282
7925,SEM VÍTIMA,FINALIZADA,2016-08-22,08:35:00,MADALENA,AV JOSE GONCALVES DE MEDEIROS,,APOS O TUNEL DA ABOLIÇÃO SENT/AFOGADOS,COLISÃO,S/VIT,1,,,,,1,,,,0,-8.0598291,-34.9061984
7926,SEM VÍTIMA,FINALIZADA,2016-08-22,09:08:00,SANTO AMARO,RUA ALVARES DE AZEVEDO,126,RESIDENCIA. (SEMÁFORO Nº 093),COLISÃO,SEM VÍTIMAS.,1,1,,,,,,,,0,-8.0497116,-34.8888619
7927,SEM VÍTIMA,FINALIZADA,2016-08-22,09:16:00,MADALENA,RUA BENFICA,1103,EM FRENTE AO MARTELINHO DE OURO,COLISÃO,COL.S/V SET. CD,1,1,,,,,,,,0,-8.0578081,-34.908839
7928,SEM VÍTIMA,FINALIZADA,2016-08-22,09:31:00,SANTO AMARO,RUA GOUVEIA DE BARROS,142,CLÍNICA. (SEMÁFORO 093),COLISÃO,SEM VÍTIMAS.,2,,,,,,,,,0,-8.0497149,-34.8887381
7929,SEM VÍTIMA,CANCELADA,2016-08-22,09:36:00,AFOGADOS,AV SUL,1150,EM FRENTE WESTON,COLISÃO,COL.S/V SET. CD,1,,,,,,1,,,0,-8.0788037,-34.9010732
7930,SEM VÍTIMA,FINALIZADA,2016-08-22,09:51:00,BOA VIAGEM,RUA VISCONDE DE JEQUITINHONHA,,CRUZ ERNESTO DE PAULA SANTOS SEMAFORO 304,COLISÃO,SEM VT,2,,,,,,,,,0,-8.1384247,-34.9043899
7931,COM VÍTIMA,FINALIZADA,2016-08-22,10:08:00,BOA VIAGEM,VIA MANGUE,,PROXIMO A  ANTONIO FALCÃO,COLISÃO,COLISÃO COM VITIMA E CARRO OFICIAL,1,1,,,,,,,,1,-8.1132706,-34.9023987
